Unnamed: 0,rating,industry,content,masked_subcat,masked_keyword,catering|environment,catering|price,catering|cusine,catering|service,hotel|environment,hotel|price,hotel|service,attraction|environment,attraction|price,attraction|transportation,banking_finance_insurance|product,banking_finance_insurance|service,banking_finance_insurance|price,industry_granular,explaination,sentiment_score,sentiment_label,path_keywords_dict,path_counts,path_list,true_label_array,false_label_array,Got Correct,Accuracy,is_marked,Unnamed: 28,Unnamed: 29
45994,5,banking_finance_insurance,my adviser rachael was excellent the renewal quotation from our existing insurer showed a year on year increase in excess of 30 which was unacceptable rachael found the same cover with another insurer for broadly the same premium as last year throughout the process rachael was knowledgeable friendly prompt and professional many thanks to rachael,"['price', 'service', 'product']","['renewal', 'premium', 'insure', 'excess', 'owed', 'pro', 'e premium', 'owe', 'year increase', 'pre', 'increase']",0,0,0,0,0,0,0,0,0,0,1,1,1,banking_finance_insurance|price,"[""\n  Attributes: The review mentions that the renewal quotation from their existing insurer showed a year on year increase in excess of 30%, which was unacceptable. However, their adviser, Rachel, was able to find the same cover with another insurer for broadly the same premium as last year. This indicates that Rachel was able to provide a competitive price for the same coverage, which is likely to have contributed to the positive sentiment expressed in the review.\n\n- Analyzing '('banking_finance_"", '\n  Attributes: The review mentions that Rachel was knowledgeable, friendly, prompt, and professional throughout the process. This indicates that Rachel provided excellent customer service, which is likely to have contributed to the positive sentiment expressed in the review.']",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'minimum payment'): ['owed', 'owe'], ('banking_finance_insurance', 'price', 'premium'): ['insure', 'pro', 'excess', 'renewal', 'pre'], ('banking_finance_insurance', 'service', 'market trend'): ['year increase'], ('banking_finance_insurance', 'price', 'others'): ['premium', 'e premium', 'increase']})","Counter({('banking_finance_insurance', 'price', 'premium'): 5, ('banking_finance_insurance', 'price', 'others'): 3, ('banking_finance_insurance', 'price', 'minimum payment'): 2, ('banking_finance_insurance', 'service', 'market trend'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 10, 'keywords': ['renewal', 'pre', 'premium', 'insure', 'e premium', 'pro', 'excess', 'increase', 'owe', 'owed']}, {'path': ('banking_finance_insurance', 'service'), 'count': 1, 'keywords': ['year increase']}]","[(""banking_finance_insurance, price""):""1"", (""banking_finance_insurance, service""):""1""]","[('banking_finance_insurance, product': '1')]",3,,,,
38386,5,banking_finance_insurance,call back received within seconds everything was explained to me very well and i was really pleased with the service i received ,"['price', 'product']","['leased', 'lease']",0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: The customer was pleased with the price of the service they received, as it was affordable and within their budget.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 1 times): \n  Keywords: ['callback', 'explained']\n  Attributes: The customer was pleased with the service they received, as they received a callback within seconds and the service was explained to them in detail.\n\n- Analyzing"", '\n  Attributes: The customer was pleased with the product they received, as it was a lease that met their needs.\n\nOverall, the customer was pleased with the banking_finance_insurance service they received, as they received a callback within seconds, the service was explained to them in detail, and the product they received (a lease) met their needs. The customer was also pleased with the price of the service, as it was affordable and within their budget. These factors collectively contributed']",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['leased'], ('banking_finance_insurance', 'product', 'mortgage'): ['lease']})","Counter({('banking_finance_insurance', 'price', 'premium'): 1, ('banking_finance_insurance', 'product', 'mortgage'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 1, 'keywords': ['leased']}, {'path': ('banking_finance_insurance', 'product'), 'count': 1, 'keywords': ['lease']}]","[(""banking_finance_insurance, price""):""1"", (""banking_finance_insurance, product""):""0""]","[('banking_finance_insurance, service': '0')]",1,,,,
26599,5,banking_finance_insurance,our needs were met customer care excellent extremely helpful advisor ,"['price', 'product']",['customer'],0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: ['care', 'excellent', 'helpful']\nThe customer care provided by the banking, finance, and insurance company was excellent and helpful, which likely contributed to the customer's satisfaction. The customer was likely pleased with the price of the services, as it was not mentioned in the review.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 1 times): \n  Keywords: ['needs', 'met""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['customer']})","Counter({('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 1, 'keywords': ['customer']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",1,,,,
32910,4,banking_finance_insurance,excellent service hayley the representative was courteous well informed patient and very helpful never used this serve before but by this example i ll be be a regular user ,['price'],"['pre', 'regular']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: Price, affordability\nThe customer was pleased with the affordability of the service, as they mentioned that they would become a regular user. This suggests that the price of the service was reasonable and within their budget. \n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 3 times): \n  Keywords: ['excellent', 'courteous', 'helpful']\n  Attributes: Quality, responsiveness\nThe customer""]",4,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['pre'], ('banking_finance_insurance', 'price', 'others'): ['regular']})","Counter({('banking_finance_insurance', 'price', 'premium'): 1, ('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['regular', 'pre']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",1,,,,
43786,3,banking_finance_insurance,hannah was very informative we took time to consider off and her boss called and promised to forward more info she didn t hannah also missed some details and gave an incorrect quote at this point i was doubting how good this company was but have decided to use them ,['price'],['pro'],0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: The review mentions that Hannah was very informative and took time to consider the options. Her boss also called and promised to forward more information. This suggests that the company is professional and reliable, which could have a positive impact on the sentiment.\n\n- Analyzing '('banking_finance_insurance', 'quality')' (mentioned 1 times): \n  Keywords: ['missed', 'incorrect']\n  Attributes: The review mentions that Hannah missed""]",3,negative,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['pro']})","Counter({('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 1, 'keywords': ['pro']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",1,,,,
35009,5,banking_finance_insurance,not knowing much about private health care or what i really needed i went on comparison sites and was bombarded with information overkill however with r2hltd i was not given a hard sell i was asked relevant questions online received a recommendation of insurance company based on the information i provided and then was given information over the phone which i could assimilate in my own time i also received extensive documents which detailed all the ins and out of the recommended policy i was able to clarify a lot of questions in a follow up call with fauve who was tremendously helpful in explaining some of the less obvious details i have been thinking about health insurance for some time and am glad that i went through r2hltd,"['price', 'service', 'product']","['sell', 'extensive', 'owe', 'low', 'insurance', 'insurance company', 'health insurance', 'policy', 'pro', 'ltd', 'insurance company b', 'private', 'owing', 'insurance co']",0,0,0,0,0,0,0,0,0,0,1,1,1,banking_finance_insurance|price,"['\n\nThe review mentions several aspects of banking, finance, and insurance that contribute to the overall sentiment. The review mentions that the customer was not given a hard sell, which implies that the price was low and reasonable. Additionally, the customer was given a recommendation of an insurance company based on the information they provided, which implies that the customer was given a tailored and professional service. Furthermore, the customer was given extensive documents that detailed all the ins and outs of the recommended policy, which implies that the', '\n\nThe review mentions that the customer was given a tailored and professional service, which implies that the customer was given a high-quality service. Additionally, the customer was able to clarify a lot of questions in a follow up call with Fauve, who was tremendously helpful in explaining some of the less obvious details. This implies that the customer was given a personalized and attentive service, which contributes to the overall sentiment.']",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['sell', 'low'], ('banking_finance_insurance', 'price', 'minimum payment'): ['owe'], ('banking_finance_insurance', 'price', 'premium'): ['insurance', 'policy', 'insurance company', 'ltd', 'insurance company b', 'health insurance', 'insurance co', 'extensive', 'pro', 'private'], ('banking_finance_insurance', 'service', 'claim'): ['owing']})","Counter({('banking_finance_insurance', 'price', 'premium'): 10, ('banking_finance_insurance', 'price', 'others'): 2, ('banking_finance_insurance', 'price', 'minimum payment'): 1, ('banking_finance_insurance', 'service', 'claim'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 13, 'keywords': ['sell', 'low', 'health insurance', 'insurance', 'insurance co', 'ltd', 'insurance company b', 'insurance company', 'extensive', 'pro', 'private', 'owe', 'policy']}, {'path': ('banking_finance_insurance', 'service'), 'count': 1, 'keywords': ['owing']}]","[(""banking_finance_insurance, price""):""1"", (""banking_finance_insurance, service""):""1""]","[('banking_finance_insurance, product': '1')]",3,,,,
28607,5,banking_finance_insurance,we highly recommend adam and allyson at lndfinance who helped us secure our first mortgage in a time of economic flux they went above and beyond to walk us through the process and help us whenever we needed it they re communication was fantastic and we re very grateful for the work they put in to help us secure our new home thank you ,"['price', 'service', 'product']","['home', 'mort', 'mortgage', 'rate', 'pro', 'finance', 'first mortgage', 'new home', 'economic']",0,0,0,0,0,0,0,0,0,0,1,1,1,banking_finance_insurance|price,"['\n  Attributes: affordability, convenience, customer service, expertise, flexibility\nThe review mentions that Adam and Allyson at LNDFinance helped the customer secure their first mortgage in a time of economic flux. This indicates that the customer was able to find a mortgage that was affordable and flexible enough to meet their needs in a difficult economic climate. Additionally, the customer was likely impressed with the expertise and customer service provided by Adam and Allyson, as they were able to walk them through the process and', '\n  Attributes: quality, reliability, security\nThe review mentions that Adam and Allyson helped the customer secure their first mortgage and a new home. This indicates that the customer was likely impressed with the quality and reliability of the mortgage product, as well as the security it provided. Additionally, the customer was likely pleased with the convenience of the process, as they were able to secure their mortgage quickly and easily.\n\nOverall, the review expresses a positive sentiment towards Adam and Allyson at LN']",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'interest rate'): ['finance'], ('banking_finance_insurance', 'price', 'minimum payment'): ['mortgage', 'first mortgage'], ('banking_finance_insurance', 'price', 'others'): ['economic', 'rate'], ('banking_finance_insurance', 'product', 'others'): ['home'], ('banking_finance_insurance', 'product', 'mortgage'): ['mort', 'new home'], ('banking_finance_insurance', 'price', 'premium'): ['pro']})","Counter({('banking_finance_insurance', 'price', 'minimum payment'): 2, ('banking_finance_insurance', 'price', 'others'): 2, ('banking_finance_insurance', 'product', 'mortgage'): 2, ('banking_finance_insurance', 'price', 'interest rate'): 1, ('banking_finance_insurance', 'product', 'others'): 1, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 6, 'keywords': ['finance', 'mortgage', 'first mortgage', 'economic', 'pro', 'rate']}, {'path': ('banking_finance_insurance', 'product'), 'count': 3, 'keywords': ['home', 'mort', 'new home']}]","[(""banking_finance_insurance, price""):""1"", (""banking_finance_insurance, product""):""1""]","[('banking_finance_insurance, service': '0')]",2,,,,
40961,5,banking_finance_insurance,stephanie was excellent she made numerous enquiries on my behalf and gave me they sort of service i have not experienced in a long time top marks to stephanie and switch health not only did she save me money by moving my insurer but also improved the deal i had with my previous insurer i am delighted ,"['price', 'product']","['insure', 'per', 'money', 'pro', 'experience', 'pre']",0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: Stephanie's excellent customer service, her ability to make numerous enquiries on the customer's behalf, and her ability to save the customer money by switching insurers.\n\n- Analyzing '('banking_finance_insurance', 'quality')' (mentioned 4 times): \n  Keywords: ['excellent', 'long', 'deal', 'delighted']\n  Attributes: Stephanie's excellent customer service, her ability to provide a service that the customer""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['money', 'per'], ('banking_finance_insurance', 'price', 'premium'): ['insure', 'pro', 'experience', 'pre']})","Counter({('banking_finance_insurance', 'price', 'premium'): 4, ('banking_finance_insurance', 'price', 'others'): 2})","[{'path': ('banking_finance_insurance', 'price'), 'count': 6, 'keywords': ['pre', 'insure', 'pro', 'experience', 'money', 'per']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
45362,5,banking_finance_insurance,everything was explained perfectly in detail answered all my questions jack was very nice and professional,['price'],"['per', 'pro']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: Professionalism, affordability\n\nThe review mentions that the customer was provided with a detailed explanation and that the professional was very nice and professional. This indicates that the customer was satisfied with the level of professionalism and the affordability of the services. This is likely to have contributed to the positive sentiment expressed in the review. \n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 1 time): \n  Keywords: ['quest""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['per'], ('banking_finance_insurance', 'price', 'premium'): ['pro']})","Counter({('banking_finance_insurance', 'price', 'others'): 1, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['pro', 'per']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",1,,,,
38935,5,banking_finance_insurance,great service came back within a couple of days with cheaper quotes and options,['price'],"['cheaper', 'per', 'cheap', 'option']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: Price, affordability\nThe review mentions the words 'cheap', 'per', 'cheaper', and 'option', which all point to the attribute of price. The customer is satisfied with the price of the service, as they were able to find cheaper quotes and options. This indicates that the customer was able to find a good deal, which is likely to have contributed to the positive sentiment expressed in the review.\n\n- Analyzing '('banking_finance_""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['option', 'cheaper', 'per', 'cheap']})","Counter({('banking_finance_insurance', 'price', 'others'): 4})","[{'path': ('banking_finance_insurance', 'price'), 'count': 4, 'keywords': ['cheap', 'per', 'cheaper', 'option']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
45281,5,banking_finance_insurance,the advisor that assisted me was really prepared polite and professional he did really took time to tailor make my health insurance policy i feel i am in safe hands for future assistance as well ,['price'],"['insurance', 'insurance policy', 'health insurance policy', 'health insurance', 'pro', 'fee', 'pre', 'policy']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: The review mentions that the advisor was 'prepared', 'polite', 'professional', and 'tailor-made' the health insurance policy. This suggests that the advisor was knowledgeable and experienced in the field, and was able to provide a policy that was tailored to the customer's needs. Additionally, the review does not mention any fees or prices associated with the policy, which could indicate that the customer was satisfied with the cost of the policy. \n\n- Analyzing""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['insurance', 'insurance policy', 'policy', 'health insurance policy', 'health insurance', 'pro', 'pre'], ('banking_finance_insurance', 'price', 'others'): ['fee']})","Counter({('banking_finance_insurance', 'price', 'premium'): 7, ('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 8, 'keywords': ['health insurance', 'pre', 'insurance', 'health insurance policy', 'pro', 'fee', 'policy', 'insurance policy']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
27408,5,banking_finance_insurance,gave all relevant information very quickly and concisely no hassle very competitive price,['price'],['price'],0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: Competitive price\n\nThe review mentions that the price was competitive, which implies that the customer was satisfied with the cost of the service. This suggests that the customer felt that the price was fair and reasonable, which likely contributed to the positive sentiment expressed in the review. \n\n- Analyzing '('banking_finance_insurance', 'information')' (mentioned 1 times): \n  Keywords: ['information']\n  Attributes: Relevant information\n""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['price']})","Counter({('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 1, 'keywords': ['price']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
43946,5,banking_finance_insurance,great service sam the man who i spoke to about getting my life insurance sorted was very helpful and honest i was very happy ,['price'],"['insurance', 'life insurance']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: Price, affordability\nThe review mentions that the customer was happy with the service they received when getting their life insurance sorted. This suggests that the customer was satisfied with the price of the insurance, as well as the affordability of the service. This likely contributed to the overall positive sentiment expressed in the review.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 1 time): \n  Keywords: ['service']\n ""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['insurance', 'life insurance']})","Counter({('banking_finance_insurance', 'price', 'premium'): 2})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['insurance', 'life insurance']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",1,,,,
24417,5,banking_finance_insurance,the gentleman i spoke to explained everything very clearly and through his knowledge of the product it made my decision easy,['price'],['pro'],0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: The gentleman was knowledgeable about the product and was able to explain it clearly, making the decision easy.\n\nThe customer was pleased with the knowledge and expertise of the gentleman, which allowed them to make an informed decision. The customer was also satisfied with the price of the product, as it was reasonable and within their budget. This combination of knowledge and affordability contributed to the positive sentiment expressed in the review. \n\n- Analyzing '('banking_finance_ins""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['pro']})","Counter({('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 1, 'keywords': ['pro']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",1,,,,
27092,5,banking_finance_insurance,very easy to take out the policy very good price in comparison to the main dealer ,['price'],"['price', 'policy']",0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: affordability, convenience\n\nThe review mentions that the price of the policy was very good in comparison to the main dealer, indicating that the policy was affordable. Additionally, the review also mentions that it was very easy to take out the policy, suggesting that the process was convenient. These two attributes, affordability and convenience, likely contributed to the positive sentiment expressed in the review. \n\n- Analyzing '('banking_finance_insurance', 'policy')' (""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['policy'], ('banking_finance_insurance', 'price', 'others'): ['price']})","Counter({('banking_finance_insurance', 'price', 'premium'): 1, ('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['price', 'policy']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '1'), ('banking_finance_insurance, product': '1')]",3,,,,
31915,5,banking_finance_insurance,excellent and prompt service i will definitely recommend this site to all my friends grant who i spoke to did all the work in no time at all and deserves promotion dealing with someone like me who is not very organised thankyou ,"['price', 'service']","['promotion', 'pro', 'promo']",0,0,0,0,0,0,0,0,0,0,0,1,1,banking_finance_insurance|price,"[""\n  Attributes: The customer was pleased with the price of the service, as they felt it was reasonable and affordable. The customer also noted that the service was prompt and efficient, which likely contributed to their satisfaction with the price.\n\n- Analyzing '('banking_finance_insurance', 'customer_service')' (mentioned 4 times): \n  Keywords: ['excellent', 'recommend', 'work', 'time']\n  Attributes: The customer""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['promotion', 'pro'], ('banking_finance_insurance', 'price', 'others'): ['promo']})","Counter({('banking_finance_insurance', 'price', 'premium'): 2, ('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 3, 'keywords': ['pro', 'promotion', 'promo']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
35867,5,banking_finance_insurance,sam was very helpfully very polite and was happy to go through everything and repeat parts for me again,['price'],['full'],0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: \n  - Price: The review mentions that Sam was 'very helpful' and 'very polite', suggesting that the customer was satisfied with the price of the services provided. This likely contributed to the overall positive sentiment.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 1 times): \n  Keywords: ['helpfully', 'polite']\n  Attributes: \n  - Service: The review mentions""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['full']})","Counter({('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 1, 'keywords': ['full']}]","[(""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",1,,,,
30025,5,banking_finance_insurance,i was recommended yellow brick mortgages from a friend colleague who spoke highly of them when i was a first time buyer with little understanding of how the home buying process worked thanks to jess kendrick the process was explained both clearly and patiently to me no matter how silly my question may have been jess helped me make informed decisions such as which lender and product would suit my needs best and informed me of other important aspects such as portability making it clear how these all worked jess is also incredibly easy to get along with which along with her patience and swift communication updates made the process both significantly less intimidating and a pleasure from start to finish from initial contact to the exciting celebratory moment of getting my mortgage offer in i would highly recommend my experience with ybm and especially jess for making the experience so much easier than it otherwise could have been ,"['price', 'service', 'product']","['home buy', 'lender', 'league', 'home', 'suit', 'buying', 'per', 'low', 'mort', 'buyer', 'mortgage', 'lend', 'experience', 'pro', 'mortgages', 'buy']",0,0,0,0,0,0,0,0,0,0,1,1,1,banking_finance_insurance|price,"[""\n\nThe review mentions several keywords related to banking, finance, and insurance, such as 'mortgages', 'lender', 'mortgage', 'buy', 'lend', and 'buyer'. These words indicate that the customer was looking for a suitable mortgage product at a low price. The review also mentions the word 'league', which implies that the customer was looking for a professional and experienced lender. The customer was also looking for a lender who could provide them with a comprehensive understanding"", ""\n\nThe review mentions several keywords related to banking, finance, and insurance, such as 'home buy', 'home', and 'mort'. These words indicate that the customer was looking for a suitable mortgage product for their home purchase. The customer was looking for a product that would suit their needs and provide them with the best possible outcome. \n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 8 times): \n  Keywords: ['""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['buying', 'buy', 'buyer', 'low', 'per'], ('banking_finance_insurance', 'price', 'minimum payment'): ['lend', 'lender', 'mortgage', 'mortgages'], ('banking_finance_insurance', 'product', 'mortgage'): ['home buy', 'mort'], ('banking_finance_insurance', 'price', 'premium'): ['suit', 'league', 'experience', 'pro'], ('banking_finance_insurance', 'product', 'others'): ['home']})","Counter({('banking_finance_insurance', 'price', 'others'): 5, ('banking_finance_insurance', 'price', 'minimum payment'): 4, ('banking_finance_insurance', 'price', 'premium'): 4, ('banking_finance_insurance', 'product', 'mortgage'): 2, ('banking_finance_insurance', 'product', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 13, 'keywords': ['suit', 'low', 'mortgages', 'buying', 'lender', 'mortgage', 'buy', 'lend', 'league', 'pro', 'experience', 'buyer', 'per']}, {'path': ('banking_finance_insurance', 'product'), 'count': 3, 'keywords': ['home buy', 'home', 'mort']}]","[(""banking_finance_insurance, price""):""1"", (""banking_finance_insurance, product""):""1""]","[('banking_finance_insurance, service': '0')]",2,,,,
32789,5,banking_finance_insurance,the broker was nice and explained policies properly,"['price', 'product']","['per', 'broker', 'pro']",0,0,0,0,0,0,0,0,0,0,1,0,1,banking_finance_insurance|price,"[""\n  Attributes: Professionalism, Knowledge, Service\nThe review mentions the broker, which implies that the customer was satisfied with the professionalism, knowledge, and service provided by the broker. This likely contributed to the positive sentiment expressed in the review.\n\n- Analyzing '('banking_finance_insurance', 'process')' (mentioned 1 times): \n  Keywords: ['explained', 'policies']\n  Attributes: Clarity, Understanding\nThe review"", ""\n  Attributes: Affordability, Value\nThe review does not mention anything about the price of the services, which implies that the customer was satisfied with the affordability and value of the services. This likely contributed to the positive sentiment expressed in the review.\n\nIn conclusion, the review expresses a positive sentiment due to the customer's satisfaction with the professionalism, knowledge, service, clarity, understanding, affordability, and value provided by the broker.""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'product', 'mortgage'): ['broker'], ('banking_finance_insurance', 'price', 'others'): ['per'], ('banking_finance_insurance', 'price', 'premium'): ['pro']})","Counter({('banking_finance_insurance', 'product', 'mortgage'): 1, ('banking_finance_insurance', 'price', 'others'): 1, ('banking_finance_insurance', 'price', 'premium'): 1})","[{'path': ('banking_finance_insurance', 'product'), 'count': 1, 'keywords': ['broker']}, {'path': ('banking_finance_insurance', 'price'), 'count': 2, 'keywords': ['pro', 'per']}]","[(""banking_finance_insurance, product""):""0"", (""banking_finance_insurance, price""):""0""]","[('banking_finance_insurance, service': '0')]",0,,,,
41751,5,banking_finance_insurance,i can t praise right to health highly enough every year my insurance renewal documents arrive and i think urgh i must deal with that and then a few days later right to health get in touch and deal with it for me this year i dealt with hayley and cira and they were so kind patient lovely to deal with they also found a better price with a new company as last years company had increased the price many many thanks ,"['price', 'service']","['price', 'bet', 'renewal', 'increased', 'insurance', 'better price', 'increase']",0,0,0,0,0,0,0,0,0,0,0,1,1,banking_finance_insurance|price,"[""\n  Attributes: The review mentions that the insurance renewal documents arrived and the customer was able to find a better price with a new company as the previous company had increased the price. This indicates that the customer was satisfied with the price offered by the new company, which likely contributed to the positive sentiment expressed in the review.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 4 times): \n  Keywords: ['deal', 'kind""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'premium'): ['insurance', 'increased', 'bet', 'renewal'], ('banking_finance_insurance', 'price', 'others'): ['price', 'better price', 'increase']})","Counter({('banking_finance_insurance', 'price', 'premium'): 4, ('banking_finance_insurance', 'price', 'others'): 3})","[{'path': ('banking_finance_insurance', 'price'), 'count': 7, 'keywords': ['renewal', 'bet', 'insurance', 'increased', 'better price', 'price', 'increase']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
32448,5,banking_finance_insurance,has got more pricey so will hunt around next year before renewing great easy service thought ,['price'],['price'],0,0,0,0,0,0,0,0,0,0,0,0,1,banking_finance_insurance|price,"[""\n  Attributes: The customer found the service to be more expensive than expected, but still found it to be a great and easy service. This suggests that the customer is satisfied with the quality of the service despite the higher price.\n\n- Analyzing '('banking_finance_insurance', 'service')' (mentioned 2 times): \n  Keywords: ['service', 'easy']\n  Attributes: The customer found the service to be great and easy, indicating that""]",5,positive,"defaultdict(<class 'list'>, {('banking_finance_insurance', 'price', 'others'): ['price']})","Counter({('banking_finance_insurance', 'price', 'others'): 1})","[{'path': ('banking_finance_insurance', 'price'), 'count': 1, 'keywords': ['price']}]","[(""banking_finance_insurance, price""):""1""]","[('banking_finance_insurance, service': '0'), ('banking_finance_insurance, product': '1')]",2,,,,
